group,filter,week,posts,comments,total
VPN,Matched,2022-11-14,228,1097,1325
VPN,Matched,2022-11-21,311,1204,1515
VPN,Matched,2022-11-28,289,1499,1788
VPN,Matched,2022-12-05,290,1245,1535
VPN,Matched,2022-12-12,253,1098,1351
VPN,Matched,2022-12-19,254,1125,1379
VPN,Matched,2022-12-26,248,1155,1403
VPN,Matched,2023-01-02,253,1273,1526
VPN,Matched,2023-01-09,284,1104,1388
VPN,Matched,2023-01-16,274,1178,1452
VPN,Matched,2023-01-23,251,1193,1444
VPN,Matched,2023-01-30,268,1193,1461
VPN,Matched,2023-02-06,262,1310,1572
VPN,Matched,2023-02-13,272,1175,1447
VPN,Matched,2023-02-20,269,1271,1540
VPN,Matched,2023-02-27,281,1344,1625
VPN,Matched,2023-03-06,261,1201,1462
VPN,Matched,2023-03-13,274,1223,1497
VPN,Matched,2023-03-20,266,995,1261
VPN,Matched,2023-03-27,278,1154,1432
VPN,Matched,2023-04-03,293,1277,1570
VPN,Matched,2023-04-10,273,1157,1430
VPN,Matched,2023-04-17,307,1238,1545
VPN,Matched,2023-04-24,253,1214,1467
VPN,Matched,2023-05-01,260,1260,1520
VPN,Matched,2023-05-08,247,1207,1454
VPN,Matched,2023-05-15,265,1016,1281
VPN,Matched,2023-05-22,261,1038,1299
VPN,Matched,2023-05-29,283,1531,1814
VPN,Matched,2023-06-05,262,1139,1401
VPN,Matched,2023-06-12,229,1093,1322
VPN,Matched,2023-06-19,282,874,1156
VPN,Matched,2023-06-26,306,1006,1312
VPN,Matched,2023-07-03,271,878,1149
VPN,Matched,2023-07-10,286,944,1230
VPN,Matched,2023-07-17,270,885,1155
VPN,Matched,2023-07-24,251,890,1141
VPN,Matched,2023-07-31,280,839,1119
VPN,Matched,2023-08-07,338,989,1327
VPN,Matched,2023-08-14,312,1041,1353
VPN,Matched,2023-08-21,287,841,1128
VPN,Matched,2023-08-28,283,906,1189
VPN,Matched,2023-09-04,285,901,1186
VPN,Matched,2023-09-11,286,924,1210
VPN,Matched,2023-09-18,290,969,1259
VPN,Matched,2023-09-25,270,1007,1277
VPN,Matched,2023-10-02,246,658,904
VPN,Matched,2023-10-09,249,604,853
VPN,Matched,2023-10-16,251,600,851
VPN,Matched,2023-10-23,324,659,983
VPN,Matched,2023-10-30,279,785,1064
VPN,Matched,2023-11-06,286,918,1204
VPN,Matched,2023-11-13,313,921,1234
VPN,Matched,2023-11-20,346,962,1308
VPN,Matched,2023-11-27,327,851,1178
VPN,Matched,2023-12-04,299,1072,1371
VPN,Matched,2023-12-11,368,1075,1443
VPN,Matched,2023-12-18,313,896,1209
VPN,Matched,2023-12-25,319,1168,1487
VPN,Matched,2024-01-01,321,1216,1537
VPN,Matched,2024-01-08,338,1092,1430
VPN,Matched,2024-01-15,328,978,1306
VPN,Matched,2024-01-22,331,1227,1558
VPN,Matched,2024-01-29,338,1307,1645
VPN,Matched,2024-02-05,357,1395,1752
VPN,Matched,2024-02-12,336,1312,1648
VPN,Matched,2024-02-19,346,1355,1701
VPN,Matched,2024-02-26,385,1162,1547
VPN,Matched,2024-03-04,329,1146,1475
VPN,Matched,2024-03-11,312,1104,1416
VPN,Matched,2024-03-18,349,1107,1456
VPN,Matched,2024-03-25,345,1072,1417
VPN,Matched,2024-04-01,360,1341,1701
VPN,Matched,2024-04-08,354,1318,1672
VPN,Matched,2024-04-15,294,1211,1505
VPN,Matched,2024-04-22,340,1102,1442
VPN,Matched,2024-04-29,317,1215,1532
VPN,Matched,2024-05-06,332,1204,1536
VPN,Matched,2024-05-13,346,1124,1470
VPN,Matched,2024-05-20,336,1069,1405
VPN,Matched,2024-05-27,302,1018,1320
VPN,Matched,2024-06-03,283,1100,1383
VPN,Matched,2024-06-10,315,1032,1347
VPN,Matched,2024-06-17,330,1265,1595
VPN,Matched,2024-06-24,340,1076,1416
VPN,Matched,2024-07-01,279,1171,1450
VPN,Matched,2024-07-08,296,1136,1432
VPN,Matched,2024-07-15,345,1211,1556
VPN,Matched,2024-07-22,334,1249,1583
VPN,Matched,2024-07-29,369,1177,1546
VPN,Matched,2024-08-05,310,1164,1474
VPN,Matched,2024-08-12,328,1354,1682
VPN,Matched,2024-08-19,344,1267,1611
VPN,Matched,2024-08-26,349,1502,1851
VPN,Matched,2024-09-02,378,1272,1650
VPN,Matched,2024-09-09,327,1337,1664
VPN,Matched,2024-09-16,339,1276,1615
VPN,Matched,2024-09-23,375,1469,1844
VPN,Matched,2024-09-30,323,1434,1757
VPN,Matched,2024-10-07,398,1254,1652
VPN,Matched,2024-10-14,326,1077,1403
VPN,Matched,2024-10-21,354,1218,1572
VPN,Matched,2024-10-28,332,1133,1465
VPN,Matched,2024-11-04,386,1425,1811
VPN,Matched,2024-11-11,342,1172,1514
VPN,Matched,2024-11-18,356,1183,1539
VPN,Matched,2024-11-25,361,1192,1553
VPN,Matched,2024-12-02,333,1201,1534
VPN,Matched,2024-12-09,334,1202,1536
VPN,Matched,2024-12-16,327,1238,1565
VPN,Matched,2024-12-23,275,1096,1371
VPN,Matched,2024-12-30,345,1294,1639
VPN,Matched,2025-01-06,368,1417,1785
VPN,Matched,2025-01-13,422,2174,2596
VPN,Matched,2025-01-20,384,1556,1940
VPN,Matched,2025-01-27,382,1735,2117
VPN,Matched,2025-02-03,320,1483,1803
VPN,Matched,2025-02-10,348,1627,1975
VPN,Matched,2025-02-17,361,1850,2211
VPN,Matched,2025-02-24,343,1810,2153
VPN,Matched,2025-03-03,350,1491,1841
VPN,Matched,2025-03-10,315,1316,1631
VPN,Matched,2025-03-17,314,1221,1535
VPN,Matched,2025-03-24,303,1132,1435
VPN,Matched,2025-03-31,309,1317,1626
VPN,Matched,2025-04-07,281,1246,1527
VPN,Matched,2025-04-14,286,1457,1743
VPN,Matched,2025-04-21,307,1385,1692
VPN,Matched,2025-04-28,256,1171,1427
VPN,Matched,2025-05-05,265,1241,1506
VPN,Matched,2025-05-12,268,1395,1663
VPN,Matched,2025-05-19,293,1175,1468
VPN,Matched,2025-05-26,271,1017,1288
VPN,Matched,2025-06-02,263,1172,1435
VPN,Matched,2025-06-09,280,1177,1457
VPN,Matched,2025-06-16,267,1111,1378
VPN,Matched,2025-06-23,287,1354,1641
VPN,Matched,2025-06-30,290,1358,1648
VPN,Matched,2025-07-07,286,1106,1392
VPN,Matched,2025-07-14,291,1231,1522
VPN,Matched,2025-07-21,411,2222,2633
VPN,Matched,2025-07-28,530,3278,3808
VPN,Matched,2025-08-04,466,2569,3035
VPN,Matched,2025-08-11,414,2168,2582
VPN,Matched,2025-08-18,411,2620,3031
VPN,Matched,2025-08-25,438,2077,2515
VPN,Matched,2025-09-01,380,1987,2367
VPN,Matched,2025-09-08,417,2027,2444
VPN,Matched,2025-09-15,402,2158,2560
VPN,Matched,2025-09-22,369,2039,2408
VPN,Matched,2025-09-29,331,1887,2218
VPN,Matched,2025-10-06,339,1748,2087
VPN,Matched,2025-10-13,366,1764,2130
VPN,Matched,2025-10-20,391,1695,2086
VPN,Matched (UK),2021-11-01,11,52,63
VPN,Matched (UK),2021-11-08,18,34,52
VPN,Matched (UK),2021-11-15,12,53,65
VPN,Matched (UK),2021-11-22,20,56,76
VPN,Matched (UK),2021-11-29,11,67,78
VPN,Matched (UK),2021-12-06,8,61,69
VPN,Matched (UK),2021-12-13,12,51,63
VPN,Matched (UK),2021-12-20,9,76,85
VPN,Matched (UK),2021-12-27,15,59,74
VPN,Matched (UK),2022-01-03,11,72,83
VPN,Matched (UK),2022-01-10,12,112,124
VPN,Matched (UK),2022-01-17,22,130,152
VPN,Matched (UK),2022-01-24,13,55,68
VPN,Matched (UK),2022-01-31,18,78,96
VPN,Matched (UK),2022-02-07,21,50,71
VPN,Matched (UK),2022-02-14,20,63,83
VPN,Matched (UK),2022-02-21,17,73,90
VPN,Matched (UK),2022-02-28,8,65,73
VPN,Matched (UK),2022-03-07,16,75,91
VPN,Matched (UK),2022-03-14,22,82,104
VPN,Matched (UK),2022-03-21,13,62,75
VPN,Matched (UK),2022-03-28,12,71,83
VPN,Matched (UK),2022-04-04,23,81,104
VPN,Matched (UK),2022-04-11,14,67,81
VPN,Matched (UK),2022-04-18,11,80,91
VPN,Matched (UK),2022-04-25,19,66,85
VPN,Matched (UK),2022-05-02,18,67,85
VPN,Matched (UK),2022-05-09,14,59,73
VPN,Matched (UK),2022-05-16,13,62,75
VPN,Matched (UK),2022-05-23,11,70,81
VPN,Matched (UK),2022-05-30,15,73,88
VPN,Matched (UK),2022-06-06,21,86,107
VPN,Matched (UK),2022-06-13,15,51,66
VPN,Matched (UK),2022-06-20,16,54,70
VPN,Matched (UK),2022-06-27,19,58,77
VPN,Matched (UK),2022-07-04,8,55,63
VPN,Matched (UK),2022-07-11,12,66,78
VPN,Matched (UK),2022-07-18,16,65,81
VPN,Matched (UK),2022-07-25,25,81,106
VPN,Matched (UK),2022-08-01,16,70,86
VPN,Matched (UK),2022-08-08,12,80,92
VPN,Matched (UK),2022-08-15,12,77,89
VPN,Matched (UK),2022-08-22,16,89,105
VPN,Matched (UK),2022-08-29,21,89,110
VPN,Matched (UK),2022-09-05,15,94,109
VPN,Matched (UK),2022-09-12,14,70,84
VPN,Matched (UK),2022-09-19,22,70,92
VPN,Matched (UK),2022-09-26,12,66,78
VPN,Matched (UK),2022-10-03,15,79,94
VPN,Matched (UK),2022-10-10,18,65,83
VPN,Matched (UK),2022-10-17,14,57,71
VPN,Matched (UK),2022-10-24,14,67,81
VPN,Matched (UK),2022-10-31,17,69,86
VPN,Matched (UK),2022-11-07,12,65,77
VPN,Matched (UK),2022-11-14,17,49,66
VPN,Matched (UK),2022-11-21,19,55,74
VPN,Matched (UK),2022-11-28,12,82,94
VPN,Matched (UK),2022-12-05,22,82,104
VPN,Matched (UK),2022-12-12,17,94,111
VPN,Matched (UK),2022-12-19,23,80,103
VPN,Matched (UK),2022-12-26,17,85,102
VPN,Matched (UK),2023-01-02,24,91,115
VPN,Matched (UK),2023-01-09,20,48,68
VPN,Matched (UK),2023-01-16,15,64,79
VPN,Matched (UK),2023-01-23,20,52,72
VPN,Matched (UK),2023-01-30,21,76,97
VPN,Matched (UK),2023-02-06,17,89,106
VPN,Matched (UK),2023-02-13,22,64,86
VPN,Matched (UK),2023-02-20,13,84,97
VPN,Matched (UK),2023-02-27,25,90,115
VPN,Matched (UK),2023-03-06,20,82,102
VPN,Matched (UK),2023-03-13,16,96,112
VPN,Matched (UK),2023-03-20,17,62,79
VPN,Matched (UK),2023-03-27,24,56,80
VPN,Matched (UK),2023-04-03,22,69,91
VPN,Matched (UK),2023-04-10,22,76,98
VPN,Matched (UK),2023-04-17,13,49,62
VPN,Matched (UK),2023-04-24,19,86,105
VPN,Matched (UK),2023-05-01,20,109,129
VPN,Matched (UK),2023-05-08,19,93,112
VPN,Matched (UK),2023-05-15,10,67,77
VPN,Matched (UK),2023-05-22,20,86,106
VPN,Matched (UK),2023-05-29,17,114,131
VPN,Matched (UK),2023-06-05,19,85,104
VPN,Matched (UK),2023-06-12,19,69,88
VPN,Matched (UK),2023-06-19,14,72,86
VPN,Matched (UK),2023-06-26,22,63,85
VPN,Matched (UK),2023-07-03,18,73,91
VPN,Matched (UK),2023-07-10,13,64,77
VPN,Matched (UK),2023-07-17,15,67,82
VPN,Matched (UK),2023-07-24,22,92,114
VPN,Matched (UK),2023-07-31,20,67,87
VPN,Matched (UK),2023-08-07,23,82,105
VPN,Matched (UK),2023-08-14,21,69,90
VPN,Matched (UK),2023-08-21,18,63,81
VPN,Matched (UK),2023-08-28,17,70,87
VPN,Matched (UK),2023-09-04,22,74,96
VPN,Matched (UK),2023-09-11,17,55,72
VPN,Matched (UK),2023-09-18,24,71,95
VPN,Matched (UK),2023-09-25,23,71,94
VPN,Matched (UK),2023-10-02,16,46,62
VPN,Matched (UK),2023-10-09,8,45,53
VPN,Matched (UK),2023-10-16,10,41,51
VPN,Matched (UK),2023-10-23,23,55,78
VPN,Matched (UK),2023-10-30,13,47,60
VPN,Matched (UK),2023-11-06,15,79,94
VPN,Matched (UK),2023-11-13,26,69,95
VPN,Matched (UK),2023-11-20,36,65,101
VPN,Matched (UK),2023-11-27,12,55,67
VPN,Matched (UK),2023-12-04,16,91,107
VPN,Matched (UK),2023-12-11,39,96,135
VPN,Matched (UK),2023-12-18,29,72,101
VPN,Matched (UK),2023-12-25,22,94,116
VPN,Matched (UK),2024-01-01,13,81,94
VPN,Matched (UK),2024-01-08,22,86,108
VPN,Matched (UK),2024-01-15,26,82,108
VPN,Matched (UK),2024-01-22,16,119,135
VPN,Matched (UK),2024-01-29,25,111,136
VPN,Matched (UK),2024-02-05,21,110,131
VPN,Matched (UK),2024-02-12,36,116,152
VPN,Matched (UK),2024-02-19,21,108,129
VPN,Matched (UK),2024-02-26,35,94,129
VPN,Matched (UK),2024-03-04,23,93,116
VPN,Matched (UK),2024-03-11,22,83,105
VPN,Matched (UK),2024-03-18,19,78,97
VPN,Matched (UK),2024-03-25,21,64,85
VPN,Matched (UK),2024-04-01,26,108,134
VPN,Matched (UK),2024-04-08,31,97,128
VPN,Matched (UK),2024-04-15,18,82,100
VPN,Matched (UK),2024-04-22,17,75,92
VPN,Matched (UK),2024-04-29,14,92,106
VPN,Matched (UK),2024-05-06,25,103,128
VPN,Matched (UK),2024-05-13,17,87,104
VPN,Matched (UK),2024-05-20,27,68,95
VPN,Matched (UK),2024-05-27,22,79,101
VPN,Matched (UK),2024-06-03,15,66,81
VPN,Matched (UK),2024-06-10,21,62,83
VPN,Matched (UK),2024-06-17,22,95,117
VPN,Matched (UK),2024-06-24,26,99,125
VPN,Matched (UK),2024-07-01,18,114,132
VPN,Matched (UK),2024-07-08,13,68,81
VPN,Matched (UK),2024-07-15,16,86,102
VPN,Matched (UK),2024-07-22,21,73,94
VPN,Matched (UK),2024-07-29,27,108,135
VPN,Matched (UK),2024-08-05,31,62,93
VPN,Matched (UK),2024-08-12,21,127,148
VPN,Matched (UK),2024-08-19,11,112,123
VPN,Matched (UK),2024-08-26,23,107,130
VPN,Matched (UK),2024-09-02,24,106,130
VPN,Matched (UK),2024-09-09,24,81,105
VPN,Matched (UK),2024-09-16,25,98,123
VPN,Matched (UK),2024-09-23,37,146,183
VPN,Matched (UK),2024-09-30,18,104,122
VPN,Matched (UK),2024-10-07,24,96,120
VPN,Matched (UK),2024-10-14,29,82,111
VPN,Matched (UK),2024-10-21,13,90,103
VPN,Matched (UK),2024-10-28,24,81,105
VPN,Matched (UK),2024-11-04,27,115,142
VPN,Matched (UK),2024-11-11,26,109,135
VPN,Matched (UK),2024-11-18,21,76,97
VPN,Matched (UK),2024-11-25,19,101,120
VPN,Matched (UK),2024-12-02,20,77,97
VPN,Matched (UK),2024-12-09,20,102,122
VPN,Matched (UK),2024-12-16,20,78,98
VPN,Matched (UK),2024-12-23,20,92,112
VPN,Matched (UK),2024-12-30,17,109,126
VPN,Matched (UK),2025-01-06,25,120,145
VPN,Matched (UK),2025-01-13,32,173,205
VPN,Matched (UK),2025-01-20,25,109,134
VPN,Matched (UK),2025-01-27,27,115,142
VPN,Matched (UK),2025-02-03,20,126,146
VPN,Matched (UK),2025-02-10,21,123,144
VPN,Matched (UK),2025-02-17,27,161,188
VPN,Matched (UK),2025-02-24,18,167,185
VPN,Matched (UK),2025-03-03,27,117,144
VPN,Matched (UK),2025-03-10,15,98,113
VPN,Matched (UK),2025-03-17,28,96,124
VPN,Matched (UK),2025-03-24,18,90,108
VPN,Matched (UK),2025-03-31,25,116,141
VPN,Matched (UK),2025-04-07,16,73,89
VPN,Matched (UK),2025-04-14,25,95,120
VPN,Matched (UK),2025-04-21,17,122,139
VPN,Matched (UK),2025-04-28,18,77,95
VPN,Matched (UK),2025-05-05,14,79,93
VPN,Matched (UK),2025-05-12,22,109,131
VPN,Matched (UK),2025-05-19,19,97,116
VPN,Matched (UK),2025-05-26,17,74,91
VPN,Matched (UK),2025-06-02,20,99,119
VPN,Matched (UK),2025-06-09,13,85,98
VPN,Matched (UK),2025-06-16,19,109,128
VPN,Matched (UK),2025-06-23,31,131,162
VPN,Matched (UK),2025-06-30,17,103,120
VPN,Matched (UK),2025-07-07,18,112,130
VPN,Matched (UK),2025-07-14,28,127,155
VPN,Matched (UK),2025-07-21,58,316,374
VPN,Matched (UK),2025-07-28,65,689,754
VPN,Matched (UK),2025-08-04,50,445,495
VPN,Matched (UK),2025-08-11,47,401,448
VPN,Matched (UK),2025-08-18,43,520,563
VPN,Matched (UK),2025-08-25,37,267,304
VPN,Matched (UK),2025-09-01,27,261,288
VPN,Matched (UK),2025-09-08,33,272,305
VPN,Matched (UK),2025-09-15,33,258,291
VPN,Matched (UK),2025-09-22,36,233,269
VPN,Matched (UK),2025-09-29,38,209,247
VPN,Matched (UK),2025-10-06,33,211,244
VPN,Matched (UK),2025-10-13,23,199,222
VPN,Matched (UK),2025-10-20,27,190,217
VPN,Classified,2021-11-01,4,59,63
VPN,Classified,2021-11-08,9,50,59
VPN,Classified,2021-11-15,6,42,48
VPN,Classified,2021-11-22,2,48,50
VPN,Classified,2021-11-29,8,52,60
VPN,Classified,2021-12-06,5,52,57
VPN,Classified,2021-12-13,4,35,39
VPN,Classified,2021-12-20,2,42,44
VPN,Classified,2021-12-27,9,32,41
VPN,Classified,2022-01-03,9,47,56
VPN,Classified,2022-01-10,10,104,114
VPN,Classified,2022-01-17,7,145,152
VPN,Classified,2022-01-24,9,45,54
VPN,Classified,2022-01-31,5,46,51
VPN,Classified,2022-02-07,10,117,127
VPN,Classified,2022-02-14,12,67,79
VPN,Classified,2022-02-21,9,86,95
VPN,Classified,2022-02-28,14,87,101
VPN,Classified,2022-03-07,17,99,116
VPN,Classified,2022-03-14,8,61,69
VPN,Classified,2022-03-21,8,79,87
VPN,Classified,2022-03-28,10,37,47
VPN,Classified,2022-04-04,11,43,54
VPN,Classified,2022-04-11,15,55,70
VPN,Classified,2022-04-18,14,78,92
VPN,Classified,2022-04-25,7,52,59
VPN,Classified,2022-05-02,20,103,123
VPN,Classified,2022-05-09,5,72,77
VPN,Classified,2022-05-16,10,81,91
VPN,Classified,2022-05-23,7,72,79
VPN,Classified,2022-05-30,16,60,76
VPN,Classified,2022-06-06,11,73,84
VPN,Classified,2022-06-13,5,67,72
VPN,Classified,2022-06-20,11,66,77
VPN,Classified,2022-06-27,9,69,78
VPN,Classified,2022-07-04,5,58,63
VPN,Classified,2022-07-11,8,47,55
VPN,Classified,2022-07-18,12,75,87
VPN,Classified,2022-07-25,12,59,71
VPN,Classified,2022-08-01,8,45,53
VPN,Classified,2022-08-08,10,44,54
VPN,Classified,2022-08-15,15,71,86
VPN,Classified,2022-08-22,8,73,81
VPN,Classified,2022-08-29,9,57,66
VPN,Classified,2022-09-05,15,69,84
VPN,Classified,2022-09-12,15,51,66
VPN,Classified,2022-09-19,13,107,120
VPN,Classified,2022-09-26,21,81,102
VPN,Classified,2022-10-03,15,67,82
VPN,Classified,2022-10-10,21,106,127
VPN,Classified,2022-10-17,20,79,99
VPN,Classified,2022-10-24,17,65,82
VPN,Classified,2022-10-31,11,59,70
VPN,Classified,2022-11-07,12,79,91
VPN,Classified,2022-11-14,9,71,80
VPN,Classified,2022-11-21,19,72,91
VPN,Classified,2022-11-28,15,65,80
VPN,Classified,2022-12-05,19,92,111
VPN,Classified,2022-12-12,18,71,89
VPN,Classified,2022-12-19,13,72,85
VPN,Classified,2022-12-26,9,58,67
VPN,Classified,2023-01-02,7,93,100
VPN,Classified,2023-01-09,9,49,58
VPN,Classified,2023-01-16,9,58,67
VPN,Classified,2023-01-23,11,67,78
VPN,Classified,2023-01-30,10,71,81
VPN,Classified,2023-02-06,7,111,118
VPN,Classified,2023-02-13,8,69,77
VPN,Classified,2023-02-20,10,75,85
VPN,Classified,2023-02-27,13,61,74
VPN,Classified,2023-03-06,12,103,115
VPN,Classified,2023-03-13,15,55,70
VPN,Classified,2023-03-20,10,39,49
VPN,Classified,2023-03-27,15,160,175
VPN,Classified,2023-04-03,8,81,89
VPN,Classified,2023-04-10,7,73,80
VPN,Classified,2023-04-17,17,76,93
VPN,Classified,2023-04-24,14,76,90
VPN,Classified,2023-05-01,9,119,128
VPN,Classified,2023-05-08,17,83,100
VPN,Classified,2023-05-15,15,67,82
VPN,Classified,2023-05-22,12,92,104
VPN,Classified,2023-05-29,7,68,75
VPN,Classified,2023-06-05,11,49,60
VPN,Classified,2023-06-12,11,46,57
VPN,Classified,2023-06-19,13,43,56
VPN,Classified,2023-06-26,20,61,81
VPN,Classified,2023-07-03,19,58,77
VPN,Classified,2023-07-10,8,39,47
VPN,Classified,2023-07-17,15,53,68
VPN,Classified,2023-07-24,16,88,104
VPN,Classified,2023-07-31,18,68,86
VPN,Classified,2023-08-07,20,83,103
VPN,Classified,2023-08-14,16,44,60
VPN,Classified,2023-08-21,18,64,82
VPN,Classified,2023-08-28,21,75,96
VPN,Classified,2023-09-04,10,48,58
VPN,Classified,2023-09-11,13,65,78
VPN,Classified,2023-09-18,7,36,43
VPN,Classified,2023-09-25,13,76,89
VPN,Classified,2023-10-02,7,28,35
VPN,Classified,2023-10-09,9,44,53
VPN,Classified,2023-10-16,10,20,30
VPN,Classified,2023-10-23,8,48,56
VPN,Classified,2023-10-30,12,26,38
VPN,Classified,2023-11-06,10,50,60
VPN,Classified,2023-11-13,19,60,79
VPN,Classified,2023-11-20,15,57,72
VPN,Classified,2023-11-27,12,44,56
VPN,Classified,2023-12-04,8,51,59
VPN,Classified,2023-12-11,11,62,73
VPN,Classified,2023-12-18,11,72,83
VPN,Classified,2023-12-25,11,60,71
VPN,Classified,2024-01-01,19,79,98
VPN,Classified,2024-01-08,21,63,84
VPN,Classified,2024-01-15,15,42,57
VPN,Classified,2024-01-22,19,93,112
VPN,Classified,2024-01-29,14,78,92
VPN,Classified,2024-02-05,11,112,123
VPN,Classified,2024-02-12,17,144,161
VPN,Classified,2024-02-19,17,142,159
VPN,Classified,2024-02-26,12,71,83
VPN,Classified,2024-03-04,5,67,72
VPN,Classified,2024-03-11,15,51,66
VPN,Classified,2024-03-18,20,67,87
VPN,Classified,2024-03-25,14,84,98
VPN,Classified,2024-04-01,12,64,76
VPN,Classified,2024-04-08,14,81,95
VPN,Classified,2024-04-15,12,77,89
VPN,Classified,2024-04-22,30,70,100
VPN,Classified,2024-04-29,15,65,80
VPN,Classified,2024-05-06,17,77,94
VPN,Classified,2024-05-13,22,47,69
VPN,Classified,2024-05-20,17,77,94
VPN,Classified,2024-05-27,13,59,72
VPN,Classified,2024-06-03,7,50,57
VPN,Classified,2024-06-10,11,58,69
VPN,Classified,2024-06-17,18,113,131
VPN,Classified,2024-06-24,24,67,91
VPN,Classified,2024-07-01,19,145,164
VPN,Classified,2024-07-08,12,63,75
VPN,Classified,2024-07-15,17,81,98
VPN,Classified,2024-07-22,14,106,120
VPN,Classified,2024-07-29,21,70,91
VPN,Classified,2024-08-05,28,94,122
VPN,Classified,2024-08-12,16,77,93
VPN,Classified,2024-08-19,20,89,109
VPN,Classified,2024-08-26,16,114,130
VPN,Classified,2024-09-02,23,94,117
VPN,Classified,2024-09-09,17,121,138
VPN,Classified,2024-09-16,21,126,147
VPN,Classified,2024-09-23,12,92,104
VPN,Classified,2024-09-30,12,78,90
VPN,Classified,2024-10-07,15,73,88
VPN,Classified,2024-10-14,15,57,72
VPN,Classified,2024-10-21,19,84,103
VPN,Classified,2024-10-28,14,79,93
VPN,Classified,2024-11-04,12,81,93
VPN,Classified,2024-11-11,16,81,97
VPN,Classified,2024-11-18,14,60,74
VPN,Classified,2024-11-25,14,79,93
VPN,Classified,2024-12-02,8,82,90
VPN,Classified,2024-12-09,11,67,78
VPN,Classified,2024-12-16,10,114,124
VPN,Classified,2024-12-23,9,79,88
VPN,Classified,2024-12-30,16,63,79
VPN,Classified,2025-01-06,12,66,78
VPN,Classified,2025-01-13,26,231,257
VPN,Classified,2025-01-20,25,115,140
VPN,Classified,2025-01-27,21,105,126
VPN,Classified,2025-02-03,13,100,113
VPN,Classified,2025-02-10,13,56,69
VPN,Classified,2025-02-17,14,167,181
VPN,Classified,2025-02-24,16,128,144
VPN,Classified,2025-03-03,8,47,55
VPN,Classified,2025-03-10,4,42,46
VPN,Classified,2025-03-17,8,57,65
VPN,Classified,2025-03-24,15,75,90
VPN,Classified,2025-03-31,9,75,84
VPN,Classified,2025-04-07,10,66,76
VPN,Classified,2025-04-14,6,103,109
VPN,Classified,2025-04-21,6,53,59
VPN,Classified,2025-04-28,11,68,79
VPN,Classified,2025-05-05,11,52,63
VPN,Classified,2025-05-12,20,77,97
VPN,Classified,2025-05-19,17,33,50
VPN,Classified,2025-05-26,12,56,68
VPN,Classified,2025-06-02,18,93,111
VPN,Classified,2025-06-09,19,69,88
VPN,Classified,2025-06-16,15,68,83
VPN,Classified,2025-06-23,10,109,119
VPN,Classified,2025-06-30,14,81,95
VPN,Classified,2025-07-07,16,71,87
VPN,Classified,2025-07-14,15,123,138
VPN,Classified,2025-07-21,54,294,348
VPN,Classified,2025-07-28,80,625,705
VPN,Classified,2025-08-04,60,415,475
VPN,Classified,2025-08-11,39,342,381
VPN,Classified,2025-08-18,33,440,473
VPN,Classified,2025-08-25,31,241,272
VPN,Classified,2025-09-01,14,162,176
VPN,Classified,2025-09-08,31,174,205
VPN,Classified,2025-09-15,32,183,215
VPN,Classified,2025-09-22,24,160,184
VPN,Classified,2025-09-29,21,153,174
VPN,Classified,2025-10-06,21,113,134
VPN,Classified,2025-10-13,25,222,247
VPN,Classified,2025-10-20,25,169,194
VPN,Classified (UK),2021-11-01,0,3,3
VPN,Classified (UK),2021-11-08,0,2,2
VPN,Classified (UK),2021-11-15,1,0,1
VPN,Classified (UK),2021-11-22,2,4,6
VPN,Classified (UK),2021-11-29,0,3,3
VPN,Classified (UK),2021-12-06,0,2,2
VPN,Classified (UK),2021-12-13,0,10,10
VPN,Classified (UK),2021-12-20,0,8,8
VPN,Classified (UK),2021-12-27,0,3,3
VPN,Classified (UK),2022-01-03,0,2,2
VPN,Classified (UK),2022-01-10,1,19,20
VPN,Classified (UK),2022-01-17,1,22,23
VPN,Classified (UK),2022-01-24,1,3,4
VPN,Classified (UK),2022-01-31,0,8,8
VPN,Classified (UK),2022-02-07,0,6,6
VPN,Classified (UK),2022-02-14,0,8,8
VPN,Classified (UK),2022-02-21,0,3,3
VPN,Classified (UK),2022-02-28,0,7,7
VPN,Classified (UK),2022-03-07,0,12,12
VPN,Classified (UK),2022-03-14,0,4,4
VPN,Classified (UK),2022-03-21,1,4,5
VPN,Classified (UK),2022-03-28,0,6,6
VPN,Classified (UK),2022-04-04,0,3,3
VPN,Classified (UK),2022-04-11,2,2,4
VPN,Classified (UK),2022-04-18,0,6,6
VPN,Classified (UK),2022-04-25,0,0,0
VPN,Classified (UK),2022-05-02,1,12,13
VPN,Classified (UK),2022-05-09,1,4,5
VPN,Classified (UK),2022-05-16,1,4,5
VPN,Classified (UK),2022-05-23,2,6,8
VPN,Classified (UK),2022-05-30,0,2,2
VPN,Classified (UK),2022-06-06,0,7,7
VPN,Classified (UK),2022-06-13,0,9,9
VPN,Classified (UK),2022-06-20,0,3,3
VPN,Classified (UK),2022-06-27,1,2,3
VPN,Classified (UK),2022-07-04,0,6,6
VPN,Classified (UK),2022-07-11,1,5,6
VPN,Classified (UK),2022-07-18,2,4,6
VPN,Classified (UK),2022-07-25,0,11,11
VPN,Classified (UK),2022-08-01,1,3,4
VPN,Classified (UK),2022-08-08,2,5,7
VPN,Classified (UK),2022-08-15,0,12,12
VPN,Classified (UK),2022-08-22,1,6,7
VPN,Classified (UK),2022-08-29,2,7,9
VPN,Classified (UK),2022-09-05,4,11,15
VPN,Classified (UK),2022-09-12,0,1,1
